a,e,i,O,w,M,H
2.43561268,0.6002826689999999,27.941919300000002,354.882202,72.0524368,20.1318245,23.1534805
1.56492734,0.853697598,17.2952633,11.030326800000001,271.469666,3.27440858,23.0206032
2.29741311,0.592520237,14.238321300000003,6.46319008,244.506454,318.079041,23.018611899999996
1.76271236,0.540072739,51.1434937,209.055267,43.7308006,227.92501800000002,23.0704288
2.05147219,0.640382946,10.1930828,88.1133118,359.14685099999997,235.415451,23.2345657
2.47175097,0.6740522379999999,58.484863299999994,163.774048,263.244659,59.3677444,23.2153225
1.39256179,0.82405436,35.9746094,218.00611899999998,45.31903079999999,229.326813,22.456058499999997
2.63051891,0.804168165,30.458461800000002,195.998962,276.522156,9.60303783,23.210537
1.14214349,0.125907168,28.3891354,237.969208,353.11669900000004,72.6533585,22.6500187
2.40356827,0.689089775,51.8882751,160.803024,218.956131,190.60591100000002,23.1395741
1.28363276,0.5951755639999999,8.02343464,231.98756400000002,330.34137000000004,286.213104,22.5387211
1.38111115,0.486776531,19.5722275,86.2946014,198.636368,178.90448,23.2697525
2.23341632,0.759500802,38.674099,291.04586800000004,176.276718,17.5214767,19.3362865
2.39933586,0.615801096,18.3069725,94.5838394,217.339859,218.17443799999998,23.1916428
1.35006666,0.93638283,47.191570299999995,176.882004,271.14840699999996,191.579971,22.4155178
1.86559641,0.476809472,11.981374699999998,22.184249899999998,259.426666,218.88472000000002,23.2765026
1.60818064,0.47672107799999996,49.2360382,38.664108299999995,98.54618070000001,91.21751400000001,23.001052899999998
2.30133319,0.6119965310000001,73.0858307,40.5975075,232.69717400000002,133.25618,23.1322575
0.944624603,0.36961877299999996,1.11010826,32.6460342,214.64331099999998,98.4336929,22.940765399999997
1.24946737,0.41354301600000004,39.0887375,247.96846000000002,22.821735399999998,289.580261,22.858015100000003
2.00571346,0.605860054,47.5971527,192.074921,322.91598500000003,182.679779,19.582515700000002
1.99111521,0.7152770759999999,17.813446,344.478241,260.64025899999996,319.783356,23.418603899999997
0.978895307,0.5474934579999999,47.5759811,133.496277,308.67868,38.2085724,23.0184937
2.29669642,0.6588760610000001,32.3836594,233.84317000000001,158.540878,51.472309100000004,23.1987667
2.61631918,0.949537337,32.9614677,38.8640289,246.108246,222.57598900000002,23.3846531
2.63135219,0.8984004859999999,30.9799347,186.182877,273.362488,227.98950200000002,23.4953938
2.26414919,0.737539589,65.7051544,83.4575653,263.97454799999997,173.791733,23.3529797
0.990778446,0.193219453,9.68446445,26.5845966,69.5225372,61.737907400000005,23.141630199999998
1.18569255,0.55808413,16.3523216,141.170059,167.198883,27.391307799999996,18.186788600000003
2.10662365,0.60648942,14.0031166,103.438362,18.3495178,261.744904,20.6643658
2.63106894,0.751268327,66.31251529999999,347.70837400000005,186.3535,286.912537,22.8478336
2.11994219,0.5798674229999999,8.06486225,152.41343700000002,209.20036299999998,248.186066,22.7662029
2.71429777,0.781997979,47.43275070000001,221.51234399999998,20.535572100000003,50.1847,23.0914211
2.40475035,0.903042734,4.53408098,212.923294,261.96826200000004,151.216736,22.390214899999997
2.48476768,0.7348967190000001,48.7262154,193.60235600000001,265.275543,224.68042000000003,23.4200954
2.91570592,0.7637925740000001,100.464363,235.130142,301.66351299999997,345.295959,21.8304081
1.55085635,0.655965745,14.946686699999999,24.8913498,9.1394558,37.812828100000004,23.1810265
2.0335331,0.644831419,33.3534966,65.08458710000001,35.8893509,251.90126,22.9136772
2.51775742,0.8744657640000001,57.2161064,152.051636,183.467834,35.3500786,23.236524600000003
1.16415548,0.390740395,38.947097799999995,11.9426746,266.974915,256.283142,22.7233849
1.21407712,0.326978832,26.972251899999996,109.32118999999999,279.332611,181.12799099999998,23.2615147
2.24737406,0.7197476629999999,12.3226519,85.5399017,133.019363,115.09432199999999,20.1465588
2.5675571,0.769332945,40.1185074,57.9707985,151.05777,326.123199,22.08535
3.07242942,0.726831853,50.7289619,184.38871799999998,229.96864300000001,226.513626,22.8929577
1.4299202,0.766833007,38.812423700000004,229.820816,109.156067,206.636642,22.6833153
1.53417742,0.510965526,38.6332664,186.21975700000002,292.519348,216.762665,22.9997234
1.55605996,0.5578335520000001,49.9582405,187.685333,17.2921371,247.144592,22.530529
2.74750423,0.896858096,4.90775681,33.7592392,47.5250626,320.510559,21.8885174
1.56681418,0.641056895,75.5390854,205.170486,11.2179852,278.470795,23.050058399999998
1.51396632,0.519986272,61.2603264,202.786591,166.48455800000002,324.794312,23.2561455
2.55613136,0.7766194940000001,56.7329826,181.55835,279.778564,217.95921299999998,20.1350861
1.16254175,0.452828467,65.8527832,203.300995,241.295456,219.34880099999998,21.558672
2.19547224,0.8088876009999999,22.0959282,172.46376,326.268463,254.826538,22.839942899999997
1.77955711,0.600816071,14.833012599999998,32.9774818,96.9361725,96.5213318,23.432485600000003
1.22732222,0.45939463399999997,31.970022200000002,198.48085,167.78405800000002,123.014648,23.2384872
1.3032304,0.718847275,8.64984703,224.333038,294.64846800000004,38.99880220000001,22.8516102
2.41631222,0.5811977979999999,26.373418800000003,176.099167,153.482803,249.09132400000001,19.888673800000003
1.36462569,0.518699288,35.3298531,162.237411,251.14537,130.383713,23.3428154
2.47320294,0.627524912,11.1038961,155.780807,162.162521,205.469635,23.3365688
2.72935534,0.6801123020000001,70.68914790000001,339.850891,117.613022,76.62406159999999,22.9381638
2.44880915,0.603660226,74.3817902,201.76001000000002,57.13439939999999,217.061188,21.507690399999998
2.54259515,0.675119221,40.825973499999996,16.3163815,145.601257,219.173416,23.248077399999996
1.72063863,0.5746841429999999,18.4265671,240.779266,151.512192,16.6829758,23.306943899999997
1.10552216,0.167777941,7.14774132,246.08813500000002,36.8857613,217.958954,21.410711300000003
2.52006531,0.705759943,26.4205055,66.8572769,171.457825,219.89044199999998,23.314048800000002
1.45878375,0.49208954,9.0587368,148.18991100000002,141.099594,97.6637497,22.3550014
2.34493876,0.838149548,9.22367287,258.859192,332.43823199999997,293.51547200000005,22.432909
1.74499619,0.53903681,51.3083153,155.753174,131.849197,105.088974,21.231266
1.31885457,0.300031155,17.925777399999998,272.842773,14.3746014,21.2403908,22.8860474
1.42152095,0.647017837,49.334873200000004,335.48098799999997,131.527603,216.408661,23.414238
1.64086151,0.678112328,21.0953865,275.561676,104.46759,127.854401,22.9778767
0.9050807359999999,0.19327548100000003,23.957168600000003,186.302795,232.362732,337.84024,21.685470600000002
1.97244668,0.74092871,36.0745621,123.43586699999999,25.7814255,40.7468109,22.4781952
2.72965813,0.666250169,10.138909300000002,52.6442299,107.63908400000001,320.195648,22.7866402
1.95740211,0.666690886,1.11431837,46.980831099999996,136.79350300000002,228.59442099999998,23.0205822
2.79839468,0.69398123,69.71298979999999,214.852798,203.15638700000002,280.09314,21.1498985
3.50792408,0.893967748,58.5495071,51.7655182,73.0960007,214.47612,22.5547237
1.8699007,0.537222862,7.83621645,330.939606,122.611671,104.473488,23.394185999999998
2.44674706,0.769002438,34.314743,65.1125412,94.1837234,164.818558,23.048187300000002
1.32809973,0.582106352,74.8074722,82.4911041,255.68963599999998,314.339478,18.9006443
1.27525699,0.281836659,30.6338272,312.679016,17.4235229,39.2651901,20.8761749
2.04815722,0.8288367990000001,12.9837017,296.033936,226.940079,294.287811,22.2800198
2.30134678,0.626945674,12.414547,31.7130337,32.9694328,283.81192000000004,20.6950703
2.38556337,0.6931849720000001,67.71150970000001,126.88924399999999,87.3074493,12.7669067,22.5813274
2.55927491,0.631364942,30.191806800000002,103.148926,195.87291000000002,135.419159,23.2874355
2.41586518,0.864761055,47.5070381,323.53231800000003,30.4769974,57.5031586,23.1220608
1.84796214,0.590626419,73.8355865,228.75448599999999,152.847763,329.691803,22.8936691
1.11352384,0.518490255,30.6404037,57.9755287,282.965851,240.756943,23.266475699999997
2.19684744,0.6473863120000001,58.7968063,51.1398544,336.493713,307.674652,23.3587818
2.32013893,0.725950718,15.9881163,199.71817,110.262428,348.854767,23.387203200000002
1.63624012,0.665248692,4.03383636,305.848022,132.511902,189.030304,21.500246
1.86207438,0.616544902,12.9662228,3.64234328,130.022293,229.30442799999997,23.061079
2.54690409,0.742962837,30.306568100000003,291.748596,228.839447,90.09336850000001,21.7184715
1.79321671,0.544257343,7.00654793,359.46542400000004,155.538055,56.323955500000004,22.75667
2.63363624,0.813385963,34.2397919,183.61541699999998,352.735413,93.9471512,23.0403595
3.2139864,0.8909025190000001,24.8520527,333.16745,107.01455700000001,179.848236,20.9046879
1.87786663,0.652152359,51.4789543,280.232056,78.119873,325.951324,21.1068001
0.718345523,0.694187164,34.332710299999995,299.245789,34.565616600000006,121.684921,22.701211899999997
1.5746541,0.538331926,43.112335200000004,35.265728,148.545471,59.1835098,22.8950958
3.23533034,0.7665168640000001,18.563175199999996,306.902588,161.698685,108.406677,22.9250889
1.94155681,0.708689213,19.8128395,180.102341,233.12397799999997,355.865875,22.8602219
0.921835005,0.276383102,35.758728000000005,357.913483,336.807648,53.38776020000001,21.0062561
1.65913033,0.510598004,8.53213215,244.01644900000002,32.214832300000005,297.099182,23.396408100000002
2.12988949,0.590146363,13.620266899999999,199.712524,71.30058290000001,110.35112,23.3078823
1.38133001,0.678824306,51.3840866,117.70993,298.99920699999996,125.663597,23.322868300000003
1.66979396,0.520542324,14.1730804,27.031419800000002,30.4228172,351.415802,22.8142052
1.91401744,0.541567028,38.8191414,120.369469,316.400543,64.03415679999999,22.515857699999998
1.04761744,0.466456145,48.2726326,313.063477,301.340515,242.37892200000002,23.3200016
3.28760338,0.860628843,43.0298004,265.034088,292.507812,306.901764,22.091863600000003
1.34372663,0.41099748,55.493671400000004,3.64961743,238.566376,120.423698,23.143108399999996
1.48930514,0.671529651,48.0551071,74.0354309,267.527466,170.285278,17.322580300000002
2.84545541,0.724829197,11.2065067,336.556213,293.64889500000004,148.999451,22.984350199999998
1.70739889,0.9580301640000001,46.6990471,231.307663,331.63241600000003,115.455894,23.3327484
1.98579741,0.497417629,54.3462029,177.270599,222.104645,250.14007599999997,21.535572100000003
0.912175,0.453245729,19.9461479,251.17938199999998,49.0652542,165.27830500000002,21.5417118
1.27148676,0.625952601,36.4715195,287.792725,62.3585587,46.118911700000005,23.2177773
1.13067508,0.479095906,17.9084702,110.305649,32.6738777,194.021164,23.219421399999998
2.09757614,0.544490218,6.92340326,339.19528199999996,252.839706,223.664078,23.0045567
2.12281156,0.630687058,21.734399800000002,298.514343,236.18045,344.222321,22.2547569
1.41234481,0.447292089,42.307784999999996,207.762421,202.271042,148.19252,23.346015899999998
3.46451545,0.8267543909999999,34.6273537,333.34249900000003,188.30958600000002,231.95877099999998,22.828584699999997
1.82034731,0.628284454,67.20278929999999,10.4351768,282.235413,89.6479874,22.6385593
1.05834258,0.7846765520000001,18.3386383,124.98674799999999,105.59443700000001,358.108856,23.1358185
1.33030343,0.307324946,35.9293213,120.80918899999999,64.5258026,208.094177,21.922832500000002
2.34307694,0.73306042,33.5694084,154.532455,20.5387897,353.329895,23.3080444
2.76378679,0.668797553,13.8522434,178.080002,79.4742813,237.762573,23.2126541
2.54226112,0.6980265379999999,23.677709600000004,303.190369,236.03311200000002,33.4385223,22.6018047
3.01640987,0.779420197,39.2318153,200.305222,335.315918,256.990082,23.208593399999998
1.66219592,0.434179455,6.85558367,90.3715744,169.65031399999998,205.413864,23.2300682
2.0939889,0.534344137,57.75621410000001,319.021759,5.66640282,280.902435,21.924385100000002
2.11934114,0.548399031,29.3680782,227.38258399999998,308.959198,132.01178000000002,22.783592199999998
1.22986519,0.49042084799999996,37.3401375,191.68576000000002,279.87695299999996,154.035492,23.2626953
1.85350657,0.556701541,32.794418300000004,298.487885,211.151367,325.159363,22.9554768
2.26137948,0.5628735420000001,32.5816498,310.92514,353.991333,197.394897,23.0881157
2.54762459,0.8871518970000001,10.723894099999999,132.311035,23.6065407,59.6100464,23.019540799999998
1.7023685,0.565750182,15.6112661,132.982559,242.98877000000002,264.88031,23.0815067
3.32311869,0.7110564109999999,14.278495800000002,174.37915,329.791138,325.217896,20.3294201
1.61663854,0.40488895799999997,19.374034899999998,158.873184,358.41891499999997,163.132401,22.8157539
2.89712381,0.66733253,8.16827679,133.530762,55.227626799999996,22.887353899999997,23.454276999999998
1.92875278,0.616328776,2.32925391,119.999245,257.809509,62.508461,23.092968
1.28137243,0.677707672,74.5464478,247.475662,122.22761499999999,165.97479199999998,23.4066906
1.2605139,0.199126109,30.881742499999998,20.5393581,332.514648,244.657806,21.9775639
1.82780516,0.8098363279999999,48.0689354,147.92661999999999,311.441742,230.455002,21.5630322
2.35347176,0.633964896,14.4217863,267.690063,166.220947,252.00614900000002,22.27104
3.81497836,0.8508417009999999,13.4977884,268.651123,69.72015379999999,9.20332432,19.511135100000004
2.60233831,0.650710046,21.2574692,72.85393520000001,298.828125,133.002396,22.8391953
1.16776574,0.899370551,29.9984035,203.632217,144.685684,191.045502,22.293098399999998
0.876681805,0.394192964,18.0562687,48.156498,160.090561,166.473724,23.4105644
1.60612357,0.542428195,22.210048699999998,32.8655472,80.9489594,87.574791,22.756073
2.59852934,0.644682944,30.9683418,226.436279,262.744446,290.803558,23.0024948
1.19497967,0.620711207,43.3187828,103.04459399999999,329.196838,279.23172,22.0452538
1.78196251,0.492805809,17.6495876,177.81106599999998,340.780151,153.349152,23.1356792
1.34759486,0.672122598,34.3168297,78.7570801,351.605804,116.910294,22.0305195
2.58933997,0.680167675,78.44787600000001,299.418518,133.027893,286.50872799999996,22.129337300000003
2.147964,0.5376124379999999,59.57680129999999,225.12291000000002,337.477661,107.43994099999999,23.291647
2.98272061,0.892008424,51.142864200000005,298.25338700000003,163.583832,158.165024,19.499311399999996
0.68842113,0.6453057529999999,59.79867170000001,79.9745712,208.751312,306.665802,19.759563399999998
1.74335945,0.467689455,41.3886375,339.046265,166.404465,219.218811,23.187727
1.32129812,0.283741206,7.41345644,241.248962,140.743332,153.406754,21.174442300000003
1.97489798,0.639688313,74.8714066,267.65750099999997,297.807709,167.458328,23.1949844
2.90370989,0.752991498,20.4765701,107.446281,193.704453,112.98589299999999,23.377883899999997
2.45537162,0.5884380339999999,41.70821,34.8302002,137.782471,260.637421,22.370910600000002
1.71876991,0.632818699,10.6945734,269.540741,160.574356,42.226326,21.0683517
2.09173799,0.669369161,16.3566093,72.69240570000001,14.086414300000001,146.584625,21.0972328
2.39134002,0.620130002,3.91871285,319.105499,152.740204,279.149292,22.1590939
3.62274528,0.87041235,57.4381828,72.79859920000001,91.1379318,285.835571,22.903307
1.96970379,0.543805718,22.858911499999998,304.047729,132.774521,13.845530499999999,20.9307117
2.29562712,0.6850476259999999,13.188158,162.111023,37.3225861,298.009796,23.309640899999998
1.75094223,0.570640504,31.883865399999998,97.4426498,273.107025,34.431579600000006,22.0558796
2.8769424,0.8259691,21.681434600000003,358.41555800000003,290.17526200000003,150.901703,22.916988399999997
1.50358927,0.385155499,18.0685158,224.800446,173.26043700000002,302.560333,23.226038
1.22106588,0.495756388,28.4295692,195.207977,262.56201200000004,241.46324199999998,21.4175339
2.02871776,0.5027584429999999,5.64072084,314.463776,350.881378,20.0072937,23.1393795
1.14071798,0.660593092,44.2216454,326.70300299999997,92.1811829,200.855301,22.2860622
0.9891417029999999,0.41735971,43.2686768,340.230072,256.394348,245.062469,22.1330032
2.55612445,0.626345515,11.7577477,264.14889500000004,79.80910490000001,169.840576,23.4753361
2.17205095,0.7509329920000001,21.8710785,89.2339401,30.172845799999997,139.209122,22.9508419
2.33850932,0.7943393590000001,15.6173878,316.02209500000004,300.80365,241.844116,22.3233185
1.08479941,0.744986892,56.48881529999999,202.776367,332.304504,337.467987,22.389999399999997
1.6778816,0.7142823340000001,31.139070500000003,336.68814100000003,105.41461899999999,272.692169,21.9804096
2.31319714,0.7411823270000001,17.552146899999997,343.31796299999996,150.540695,159.528671,23.439536999999998
1.84561694,0.619055212,7.77339029,43.0969925,113.622475,235.835602,21.6126652
2.33750057,0.607809544,107.358131,41.3932762,59.087123899999995,180.481552,23.0036907
2.49037743,0.659623444,28.643571899999998,228.12767000000002,114.89123500000001,67.08858489999999,22.688404100000003
1.50794578,0.499555469,9.22675323,141.842529,346.942596,290.08648700000003,23.3494034
1.25189245,0.40601036,56.607151,117.984825,4.51193714,5.43403721,22.776433899999997
2.32397366,0.886906803,57.9704361,105.014626,139.3237,212.805679,21.6025982
1.20450747,0.55976963,44.7438393,142.166519,75.79316709999999,74.8809052,23.253780399999997
2.49823189,0.7118566040000001,9.68287468,210.15565499999997,234.030975,291.36096200000003,20.566064800000003
1.14100409,0.522574604,41.0171394,12.938075099999999,19.1393318,278.95300299999997,19.748924300000002
2.0627737,0.612390161,5.39476538,325.951263,3.56820703,319.31265299999995,22.221887600000002
1.13133252,0.47960379700000005,47.5989838,302.262939,39.98883060000001,302.04657000000003,22.5240917
1.57862067,0.531889439,9.90773392,344.928131,243.36918599999998,208.746323,20.3128986
2.56537604,0.656272054,32.8163643,249.81854199999998,10.2669382,179.154083,23.1638565
2.21446157,0.65321672,8.82334805,218.61117599999997,32.468708,29.1343803,23.4689026
1.91242266,0.472154886,11.8210325,307.802368,346.55957,109.635147,21.9666939
2.21766782,0.756515563,43.0645065,193.792374,274.325226,333.160248,21.912794100000003
1.70209348,0.442987412,19.4098473,322.95837400000005,51.086277,211.28216600000002,23.012476
2.33969116,0.779937088,17.9731808,74.6675568,346.290619,326.190002,21.798938800000002
2.10083866,0.529864848,24.2508698,261.88388100000003,276.228119,298.152374,22.7905235
1.9450736,0.794200778,58.2914047,230.19650299999998,227.855377,183.712646,23.0743732
4.14504528,0.7831467990000001,26.975338,129.667496,149.99233999999998,93.6599121,23.2809505
1.38650393,0.615183115,41.6158333,246.538605,20.1053562,261.297913,19.7002811
1.30594468,0.722484708,40.2402,130.648926,98.817894,98.5846405,23.3693504
2.36152983,0.7480647559999999,59.736328099999994,264.942657,236.770508,3.1201601,22.8425255
1.07264054,0.326732725,19.6646919,306.79788199999996,179.65420500000002,149.664932,23.323350899999998
1.66616833,0.429945022,11.507132499999999,248.76086400000003,23.1079388,200.852173,22.72575
0.783209085,0.457222015,58.4915657,35.7670441,350.479584,340.92688,21.021553
1.7175802,0.415060699,28.4384689,307.435516,94.91782380000001,172.126938,23.0271301
1.61214006,0.43021649100000003,35.358963,280.402954,102.574341,36.9997864,23.299137100000003
3.55502152,0.7789085509999999,14.3659821,5.78602886,350.416199,243.433258,23.0062866
2.60863328,0.679259121,108.90873700000002,18.493166,164.600616,43.8773041,23.4279957
2.61231756,0.627655804,16.6524792,299.365326,240.33662400000003,164.4048,22.8105335
1.45675755,0.67152977,28.193889600000002,291.467194,19.250760999999997,15.4439125,23.485162699999997
2.33983135,0.5942866210000001,19.499843600000002,43.0692711,98.1362,13.106411,22.329431500000002
2.35454988,0.656549811,10.8996487,190.165009,204.849579,176.397385,21.3800983
1.17240548,0.296501428,19.5919113,140.005234,23.348093,244.79426600000002,23.3474445
1.2731117,0.658418238,26.919273399999998,301.253296,215.856857,241.87056,21.855423000000002
2.64363456,0.621615469,25.462078100000003,105.23761,191.831207,224.775452,22.7076073
1.34948051,0.511648118,2.25998974,112.408409,115.377701,75.0974655,19.955671300000002
2.05340242,0.7627181409999999,5.16851997,88.5885468,1.69423342,247.28010600000002,23.4815254
1.20087481,0.388953686,49.9873924,205.21580500000002,323.133545,221.96919300000002,21.910141
1.79149818,0.77397871,28.886505100000004,185.297394,260.642517,283.388031,22.972793600000003
2.62102556,0.621853411,12.9008484,196.786575,249.22935499999997,147.614975,23.124239000000003
1.77515137,0.546270609,36.7971535,346.542236,286.324677,165.04083300000002,22.4683723
1.48457539,0.39602881700000003,39.4609489,193.647003,357.199249,263.62515299999995,23.366535199999998
1.63378525,0.399048567,31.1342392,117.258568,112.63131000000001,142.251877,23.4826679
1.56119764,0.58832866,43.2542114,195.905914,51.1028519,219.241348,23.4153957
2.43736982,0.7703056340000001,22.1073875,232.901962,193.43364,272.548248,22.098302800000003
1.46924853,0.68432796,31.5248814,128.325882,72.45454409999999,249.05934100000002,23.1503048
1.60648036,0.6673062439999999,10.912991499999999,238.568604,254.414352,6.67264938,22.2192974
1.46199095,0.708715677,3.70946813,178.067352,64.2539062,0.33126354199999997,20.6244125
1.82889354,0.658693314,53.25886920000001,161.159607,29.2790585,2.1366477,22.865871399999996
2.08153176,0.8770656590000001,0.745975852,332.61953700000004,54.2998085,286.648438,20.4825745
2.82550573,0.688186944,72.4231033,345.3992,16.4895229,178.37463400000001,21.1137295
2.10367417,0.581259131,7.25648594,38.868450200000005,98.6917267,300.331421,22.701992
2.46682119,0.84206301,65.4677124,277.002716,285.158356,343.670929,22.4407215
2.3334353,0.625073373,6.9060092,304.848053,340.154205,16.0288696,22.3173313
2.24431586,0.586128891,8.83292294,72.0130005,239.47593700000002,239.19642599999997,20.751546899999997
1.28314984,0.655261517,23.923826199999997,142.511032,31.1623344,73.7085953,21.7483807
1.49061227,0.638728917,44.1364517,245.62324500000003,15.606529199999999,261.544891,22.97155
1.04162276,0.7920987009999999,17.8801346,118.84706899999999,284.676666,356.84808300000003,21.479106899999998
2.32403517,0.672301412,5.44027996,166.692947,358.26171899999997,12.0944557,22.4307919
2.38702393,0.6968425509999999,21.5864353,291.028229,22.559009600000003,47.1544456,19.852264399999996
1.54733527,0.43845078299999996,12.6394291,78.45130920000001,208.231918,348.954926,23.216978100000002
1.52960527,0.419042349,29.6003304,102.265343,69.7717438,47.486118299999994,21.160903899999997
1.24020362,0.418670893,15.528499599999998,15.391964000000002,237.629791,174.21611000000001,20.125221300000003
2.65472984,0.958517194,66.08662410000001,285.576019,232.44816600000001,252.057816,23.0330677
0.7496550679999999,0.549867868,23.8093891,114.949959,126.466774,241.225143,23.4478397
2.21622014,0.671329975,12.647007,106.34172099999999,16.8376522,75.1178055,19.9495983
1.30978084,0.6907555459999999,23.9554596,127.54576899999999,119.034782,355.63235499999996,21.6025887
2.3592267,0.589884341,25.4796295,105.621536,68.44094090000002,111.384956,21.4758949
2.46241975,0.6220431329999999,5.91918278,306.391724,173.038971,166.153992,22.7462978
1.90240252,0.603756905,10.6173754,296.676239,227.172516,120.661354,22.676723499999998
1.57741117,0.6751492020000001,22.7025452,11.3195124,12.7801685,172.10249299999998,22.8768024
1.58592904,0.5392319560000001,29.832885700000002,356.14230299999997,51.3202286,347.836517,19.336406699999998
1.53142881,0.584265947,22.5812111,336.919891,97.34375,242.84555099999997,23.2367363
1.90708876,0.52650255,82.4235001,134.912994,353.270081,199.08561699999998,23.469499600000002
2.2673676,0.640525758,43.1595078,187.47311399999998,317.067596,190.087128,21.677679100000002
2.42347503,0.585829794,11.823149699999998,137.845535,55.3613739,68.4123077,22.885313
1.9142859,0.7589625720000001,14.2132883,309.54348799999997,322.73278799999997,26.1597557,20.0659885
2.09584022,0.685484767,50.963069899999994,63.6754684,138.46991,208.359848,20.8556786
1.40781724,0.44681891799999995,28.604267100000005,323.03564500000005,237.292877,67.78519440000001,22.2727184
1.67721093,0.7722496990000001,17.0897388,298.018524,113.58270300000001,295.121643,22.6880932
2.88204288,0.696466923,27.4331055,121.39373,10.4802809,180.708328,23.238132500000003
1.80269158,0.562555075,18.559042,93.08950809999999,254.65533399999998,4.46057796,22.0955734
2.17325211,0.6606035229999999,70.750206,335.356018,163.906555,271.48358199999996,20.9680443
1.2743597,0.484440982,13.030973399999999,310.740997,232.856003,270.791901,23.4457035
1.3568542,0.53041923,18.2198849,205.108948,32.4831619,222.71614100000002,17.845027899999998
2.57440782,0.658143818,28.4823723,359.583771,302.76617400000003,47.6087265,22.500522600000004
2.25880146,0.583204746,14.2222862,274.333344,316.75631699999997,208.12266499999998,23.425468399999996
1.6232394,0.710496247,43.78142929999999,18.234161399999998,304.567688,299.744568,23.4090919
1.28769863,0.404806703,15.0828104,123.181053,197.066132,222.907379,22.709238100000004
2.06951618,0.582259536,50.646656,304.35058599999996,254.46697999999998,192.828613,23.1921139
1.45594907,0.621198833,2.78651094,217.400864,147.45056200000002,137.772385,23.356754300000002
2.50026011,0.953285635,22.553957,129.836487,166.38551299999997,243.278427,22.3385639
1.28971004,0.321534276,32.3579025,341.176758,55.8383331,153.40152,23.483299300000002
2.69328403,0.63525629,42.246326399999994,134.559891,277.556946,234.675369,22.223934200000002
1.54976511,0.791227043,39.1818848,93.9596939,226.440491,308.99951200000004,21.8552799
2.69307494,0.733140707,51.6332321,275.399323,155.60611,70.5273438,18.707056
2.69693136,0.628944635,35.966987599999996,242.88382000000001,76.010231,337.410126,23.0271015
2.47044468,0.7529227140000001,24.236877399999997,208.95521499999998,161.580307,197.621445,23.2383404
2.52998161,0.795628786,25.541301699999998,197.09136999999998,327.839081,251.615219,22.5268993
3.21141195,0.734374821,78.74919129999999,349.153717,12.8880253,137.69120800000002,23.4651241
1.10356498,0.371486366,61.28675079999999,105.77163700000001,211.20628399999998,306.68548599999997,22.8016014
1.45635045,0.546023488,47.9708939,109.12579299999999,139.949768,213.905502,23.1468868
1.85516691,0.486263454,16.943283100000002,65.9947128,189.23239099999998,219.477127,22.7079468
1.03571761,0.43632158600000004,43.2761078,8.85707283,259.790833,342.54855299999997,22.041215899999997
1.22788298,0.343727529,31.200260200000002,119.88728300000001,203.464294,146.25235,22.991516100000002
1.19676244,0.36918547700000004,22.218097699999998,213.24614,277.39984100000004,243.486969,22.9817905
1.96699297,0.823137522,5.30190706,241.087906,24.7022762,64.8171158,23.452993399999997
3.02156234,0.8268602490000001,32.8256607,80.31330870000001,342.324371,7.99369097,23.3747692
0.7027795309999999,0.47156354799999994,19.8235111,284.78893999999997,277.271484,6.65317631,22.6957588
2.48310399,0.805078924,114.052475,144.591125,170.930695,12.6459932,23.2467327
2.53721595,0.637870908,54.531558999999994,184.662964,43.5490227,40.691215500000006,22.8594532
1.80131221,0.469864696,5.34741116,260.080933,116.59686299999998,329.909271,22.387844100000002
2.05749941,0.878625095,35.973873100000006,84.8576355,202.548035,228.30674700000003,23.349889800000003
2.02831149,0.637431979,14.4098835,291.889954,53.0287209,255.274277,20.8750401
2.08253694,0.629908144,38.0746307,319.574951,146.004349,229.53202799999997,22.9017811
2.1814487,0.576575041,17.5534153,92.3871231,191.740173,258.834564,23.017128
2.12419772,0.635967314,28.298790000000004,67.7160263,227.06268300000002,281.166229,21.3040962
2.64951658,0.636116385,27.629158,252.869064,129.789917,115.41761799999999,18.5714893
2.07374454,0.559069216,59.043792700000004,98.9239807,307.615051,156.668625,20.4090824
1.39475262,0.619195759,33.5199051,249.24556,195.740143,190.852646,21.7555065
2.8852098,0.809713542,46.3187943,79.4150925,135.380005,18.5162544,22.9402962
1.7767837,0.771230876,23.634130499999998,338.547791,241.724609,218.19872999999998,22.3608456
1.63826621,0.43648719799999997,47.6302376,67.3516083,137.282242,100.108223,22.1201267
1.0414958,0.0780299678,23.0543995,38.7947197,96.62142940000001,256.38998399999997,22.7766609
1.80977309,0.707021296,5.65415144,232.120255,129.983521,187.21018999999998,23.478569
1.0197196,0.537609279,16.2913208,327.25741600000003,88.72331240000001,137.567596,23.498642
2.86683464,0.7647005920000001,72.2766418,170.458588,313.157959,110.486298,23.251955
2.13232422,0.760330319,40.7179146,240.605606,305.74755899999997,96.6227417,23.0043774
2.28253698,0.676192164,6.3441062,20.9680195,305.375519,4.49656248,22.6531467
1.35512102,0.430507243,7.64903069,296.009583,220.741776,198.928497,22.8634872
1.84225523,0.598509252,4.95349026,244.73933399999999,244.957138,143.858139,23.144805899999998
1.52926993,0.465396255,32.556583399999994,157.991165,284.78656,164.42726100000002,22.428352399999998
1.51985228,0.5517331360000001,51.803745299999996,231.727936,350.48996,296.647552,23.4796371
0.732777894,0.400857568,20.6860466,14.168619199999998,271.027679,263.85778799999997,22.505750699999997
1.20162499,0.5208652020000001,33.6190186,67.7920914,141.691803,205.76443500000002,21.4129028
